54.6	1.68E-06	1.76E-06	1.76E-06
54.8	1.63E-06	1.71E-06	1.71E-06
55	1.59E-06	1.66E-06	1.66E-06
55.2	1.54E-06	1.62E-06	1.62E-06
55.4	1.49E-06	1.57E-06	1.57E-06
55.6	1.45E-06	1.52E-06	1.52E-06
55.8	1.40E-06	1.47E-06	1.47E-06
56	1.35E-06	1.42E-06	1.42E-06
56.2	1.31E-06	1.37E-06	1.37E-06
56.4	1.26E-06	1.32E-06	1.32E-06
56.6	1.22E-06	1.28E-06	1.28E-06
56.8	1.17E-06	1.23E-06	1.23E-06
57	1.12E-06	1.18E-06	1.18E-06
57.2	1.08E-06	1.13E-06	1.13E-06
57.4	1.03E-06	1.08E-06	1.08E-06
57.6	9.84E-07	1.03E-06	1.03E-06
57.8	9.38E-07	9.84E-07	9.84E-07
58	8.91E-07	9.36E-07	9.36E-07
58.2	8.45E-07	8.87E-07	8.87E-07
58.4	7.97E-07	8.37E-07	8.37E-07
58.6	7.48E-07	7.86E-07	7.86E-07
58.8	7.00E-07	7.35E-07	7.35E-07
59	6.51E-07	6.84E-07	6.84E-07
59.2	6.02E-07	6.33E-07	6.33E-07
59.4	5.54E-07	5.82E-07	5.82E-07
59.6	5.05E-07	5.30E-07	5.30E-07
59.8	4.57E-07	4.79E-07	4.79E-07
60	4.08E-07	4.28E-07	4.28E-07
60.2	3.60E-07	3.78E-07	3.78E-07
60.4	3.13E-07	3.28E-07	3.28E-07
60.6	2.66E-07	2.80E-07	2.80E-07
60.8	2.23E-07	2.35E-07	2.35E-07
61	1.85E-07	1.94E-07	1.94E-07
61.2	1.50E-07	1.58E-07	1.58E-07
61.4	1.25E-07	1.31E-07	1.31E-07
61.6	1.06E-07	1.12E-07	1.12E-07
61.8	8.97E-08	9.42E-08	9.42E-08
62	7.52E-08	7.90E-08	7.90E-08
62.2	6.19E-08	6.50E-08	6.50E-08
62.4	5.09E-08	5.35E-08	5.35E-08
62.6	4.17E-08	4.38E-08	4.38E-08
62.8	3.41E-08	3.59E-08	3.59E-08
63	2.89E-08	3.04E-08	3.04E-08
63.2	2.45E-08	2.58E-08	2.58E-08
63.4	2.11E-08	2.21E-08	2.21E-08
63.6	1.83E-08	1.92E-08	1.92E-08
63.8	1.38E-08	1.45E-08	1.45E-08
64	6.84E-09	7.18E-09	7.18E-09
64.08588	6.51E-09	6.84E-09	6.84E-09
64.17196	6.28E-09	6.60E-09	6.60E-09
64.25822	6.09E-09	6.39E-09	6.39E-09
64.34467	5.88E-09	6.18E-09	6.18E-09
64.4313	5.68E-09	5.97E-09	5.97E-09
64.51813	5.48E-09	5.76E-09	5.76E-09
64.60513	5.27E-09	5.54E-09	5.54E-09
64.69234	5.07E-09	5.32E-09	5.32E-09
64.77972	4.89E-09	5.13E-09	5.13E-09
64.8673	4.72E-09	4.95E-09	4.95E-09
64.95508	4.48E-09	4.71E-09	4.71E-09
65.04304	4.22E-09	4.43E-09	4.43E-09
65.13119	3.94E-09	4.14E-09	4.14E-09
65.21953	3.67E-09	3.85E-09	3.85E-09
65.30807	3.39E-09	3.56E-09	3.56E-09
65.3968	3.14E-09	3.29E-09	3.29E-09
65.48573	2.88E-09	3.02E-09	3.02E-09
65.57484	2.71E-09	2.84E-09	2.84E-09
65.66416	2.55E-09	2.68E-09	2.68E-09
65.75368	2.44E-09	2.56E-09	2.56E-09
65.84338	2.34E-09	2.46E-09	2.46E-09
65.9333	2.26E-09	2.37E-09	2.37E-09
66.0234	2.21E-09	2.32E-09	2.32E-09
66.11371	2.15E-09	2.26E-09	2.26E-09
66.20421	2.12E-09	2.23E-09	2.23E-09
66.29491	2.09E-09	2.19E-09	2.19E-09
66.38582	2.06E-09	2.16E-09	2.16E-09
66.47693	2.04E-09	2.14E-09	2.13E-09
66.56824	2.01E-09	2.11E-09	2.11E-09
66.65974	1.98E-09	2.08E-09	2.09E-09
66.75146	1.97E-09	2.07E-09	2.07E-09
66.84338	1.97E-09	2.07E-09	2.05E-09
66.93551	1.96E-09	2.05E-09	2.03E-09
67.02783	1.93E-09	2.02E-09	2.01E-09
67.12037	1.90E-09	1.99E-09	1.99E-09
67.21311	1.87E-09	1.97E-09	1.97E-09
67.30605	1.85E-09	1.94E-09	1.96E-09
67.39921	1.85E-09	1.94E-09	1.95E-09
67.49257	1.85E-09	1.94E-09	1.94E-09
67.58614	1.85E-09	1.94E-09	1.93E-09
67.67992	1.85E-09	1.94E-09	1.92E-09
67.77391	1.83E-09	1.92E-09	1.91E-09
67.86811	1.79E-09	1.88E-09	1.90E-09
67.96252	1.77E-09	1.85E-09	1.89E-09
68.05714	1.75E-09	1.83E-09	1.88E-09
68.15197	1.74E-09	1.82E-09	1.87E-09
68.24702	1.74E-09	1.82E-09	1.86E-09
68.34227	1.74E-09	1.82E-09	1.85E-09
68.43774	1.74E-09	1.82E-09	1.84E-09
68.53342	1.74E-09	1.82E-09	1.83E-09
68.62933	1.74E-09	1.82E-09	1.82E-09
68.72557	1.73E-09	1.81E-09	1.81E-09
68.82219	1.69E-09	1.78E-09	1.80E-09
68.91934	1.66E-09	1.75E-09	1.79E-09
69.01708	1.64E-09	1.72E-09	1.78E-09
69.11542	1.62E-09	1.70E-09	1.77E-09
69.21432	1.62E-09	1.70E-09	1.76E-09
69.31381	1.62E-09	1.70E-09	1.75E-09
69.41387	1.62E-09	1.70E-09	1.74E-09
69.51449	1.62E-09	1.70E-09	1.73E-09
69.61567	1.62E-09	1.70E-09	1.72E-09
69.71741	1.62E-09	1.70E-09	1.71E-09
69.81969	1.62E-09	1.70E-09	1.70E-09
69.9225	1.62E-09	1.70E-09	1.69E-09
70.02585	1.60E-09	1.68E-09	1.68E-09
70.12972	1.58E-09	1.66E-09	1.68E-09
70.23412	1.53E-09	1.61E-09	1.68E-09
70.33903	1.50E-09	1.58E-09	1.67E-09
70.44444	1.50E-09	1.58E-09	1.67E-09
70.55034	1.50E-09	1.58E-09	1.67E-09
70.65674	1.50E-09	1.58E-09	1.67E-09
70.76361	1.50E-09	1.58E-09	1.67E-09
70.87096	1.50E-09	1.58E-09	1.66E-09
70.97878	1.50E-09	1.58E-09	1.66E-09
71.08704	1.50E-09	1.58E-09	1.66E-09
71.19576	1.50E-09	1.58E-09	1.66E-09
71.30492	1.50E-09	1.58E-09	1.66E-09
71.41452	1.50E-09	1.58E-09	1.65E-09
71.52454	1.50E-09	1.57E-09	1.65E-09
71.63497	1.48E-09	1.55E-09	1.65E-09
71.74581	1.45E-09	1.52E-09	1.65E-09
71.85705	1.41E-09	1.48E-09	1.65E-09
71.96867	1.39E-09	1.46E-09	1.64E-09
72.08068	1.39E-09	1.46E-09	1.64E-09
72.19305	1.39E-09	1.46E-09	1.64E-09
